#A11,XXXXXXXX,DEMO_CALIBRATION_FILE_NiCr_CF.txt
03.12.2015 12:00:00,12598.424411,0.000000,1.085000,2.518000,74.480000,3.010000,40.000000,5.000000,40.000000,31.980000,101.900000,0.030000,0.030000,1.000000,1.000000,8788.700195,1.433480,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,30.990000,31.000000,26.100000,1.070000,53.000000,0.000000,2.000000,101.000000,1.000000,59.000000,1.000000,250.000000,151252.000000,34965.000000,0.000000,0.001920,1.000000,0x00000000,0x0100,0x0000,0x0000
03.12.2015 12:00:01,8514.796048,0.000000,1.063000,2.497000,74.480000,3.010000,40.000000,4.990000,40.000000,31.980000,101.900000,0.030000,0.030000,1.000000,1.000000,5977.305664,1.424521,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,30.990000,31.000000,26.090000,1.070000,54.000000,0.000000,2.000000,101.000000,1.000000,59.000000,1.000000,250.000000,103945.000000,24865.000000,0.000000,0.001922,1.000000,0x00000000,0x0100,0x0000,0x0000
03.12.2015 12:00:02,8371.226890,0.000000,1.063000,2.497000,74.480000,3.010000,40.000000,4.990000,40.000000,31.980000,101.900000,0.030000,0.030000,1.000000,1.000000,5876.521484,1.424521,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,30.990000,31.000000,26.090000,1.070000,54.000000,0.000000,2.000000,101.000000,1.000000,59.000000,1.000000,250.000000,102204.000000,24754.000000,0.000000,0.001921,1.000000,0x00000000,0x0100,0x0000,0x0000
03.12.2015 12:00:03,6223.795056,0.000000,1.041000,2.474000,74.480000,3.010000,40.000000,4.990000,40.000000,31.980000,101.800000,0.030000,0.030000,1.000000,1.000000,4395.643066,1.415901,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,30.990000,31.000000,26.090000,1.070000,54.000000,0.000000,2.000000,101.000000,1.000000,59.000000,1.000000,250.000000,76902.000000,18971.000000,0.000000,0.001920,1.000000,0x00000000,0x0100,0x0000,0x0000
03.12.2015 12:00:04,6203.755030,0.000000,1.030000,2.464000,74.470000,3.020000,40.000000,4.990000,40.000000,31.980000,102.000000,0.030000,0.030000,1.000000,1.000000,4395.643066,1.411342,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,30.990000,31.000000,26.080000,1.070000,54.000000,0.000000,2.000000,101.000000,1.000000,59.000000,1.000000,250.000000,76902.000000,18971.000000,0.000000,0.001918,1.000000,0x00000000,0x0100,0x0000,0x0000
03.12.2015 12:00:05,5607.877265,0.000000,1.030000,2.464000,74.470000,3.020000,40.000000,4.990000,40.000000,31.980000,102.000000,0.030000,0.030000,1.000000,1.000000,3973.436523,1.411342,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,30.990000,31.000000,26.080000,1.070000,55.000000,0.000000,2.000000,101.000000,1.000000,59.000000,1.000000,250.000000,69628.000000,17383.000000,0.000000,0.001918,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 12:00:06,5287.520650,0.000000,1.009000,2.442000,74.470000,3.020000,40.000000,4.990000,40.000000,31.980000,101.900000,0.030000,0.030000,1.000000,1.000000,3768.412354,1.403116,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,30.990000,31.000000,26.070000,1.070000,54.000000,0.000000,2.000000,101.000000,1.000000,59.000000,1.000000,250.000000,66091.000000,16554.000000,0.000000,0.001918,1.000000,0x00000000,0x0100,0x0000,0x0000
03.12.2015 12:00:07,3935.078604,0.000000,1.009000,2.442000,74.470000,3.020000,40.000000,4.990000,40.000000,31.980000,101.900000,0.030000,0.030000,1.000000,1.000000,2804.527832,1.403116,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,30.990000,31.000000,26.070000,1.070000,55.000000,0.000000,2.000000,101.000000,1.000000,59.000000,1.000000,250.000000,49388.000000,12520.000000,0.000000,0.001919,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 12:00:08,3997.688143,0.000000,0.987000,2.420000,74.470000,3.010000,40.000000,4.990000,40.000000,31.980000,101.800000,0.030000,0.030000,1.000000,1.000000,2867.109863,1.394327,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,30.990000,31.000000,26.080000,1.070000,54.000000,0.000000,2.000000,101.000000,1.000000,59.000000,1.000000,250.000000,50473.000000,12854.000000,0.000000,0.001919,1.000000,0x00000000,0x0100,0x0000,0x0000
03.12.2015 12:00:09,5107.633679,0.000000,0.975000,2.408000,74.480000,3.010000,40.000000,5.000000,40.000000,31.980000,101.800000,0.030000,0.030000,1.000000,1.000000,3675.792725,1.389533,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,30.990000,31.000000,26.080000,1.070000,54.000000,0.000000,2.000000,101.000000,1.000000,59.000000,1.000000,250.000000,64495.000000,16121.000000,0.000000,0.001918,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 12:00:10,3003.505502,0.000000,0.975000,2.408000,74.480000,3.010000,40.000000,5.000000,40.000000,31.980000,101.800000,0.030000,0.030000,1.000000,1.000000,2161.522217,1.389533,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,30.990000,31.000000,26.070000,1.070000,55.000000,0.000000,2.000000,101.000000,1.000000,59.000000,1.000000,250.000000,38171.000000,9760.000000,0.000000,0.001917,1.000000,0x00000000,0x0100,0x0000,0x0000
