#A11,XXXXXXXX,DEMO_CALIBRATION_FILE_NiCr_CF.txt
03.12.2015 10:55:25,0.816450,0.000000,0.100000,1.530000,74.520000,3.000000,40.000000,5.000000,40.000000,31.540000,102.110000,0.020000,0.010000,1.000000,1.000000,0.785048,1.040000,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,31.000000,31.000000,25.600000,1.070000,57.000000,0.000000,2.000000,101.000000,1.000000,60.000000,1.000000,250.000000,14.000000,3.000000,0.000000,0.001803,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 10:55:26,0.758132,0.000000,0.100000,1.530000,74.520000,3.000000,40.000000,4.990000,40.000000,31.540000,102.140000,0.020000,0.010000,1.000000,1.000000,0.728973,1.040000,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,31.000000,31.000000,25.600000,1.070000,56.000000,0.000000,2.000000,101.000000,1.000000,60.000000,1.000000,250.000000,13.000000,3.000000,0.000000,0.001804,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 10:55:27,0.816450,0.000000,0.100000,1.530000,74.520000,3.000000,40.000000,4.990000,40.000000,31.540000,102.140000,0.020000,0.010000,1.000000,1.000000,0.785048,1.040000,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,31.000000,31.000000,25.590000,1.070000,57.000000,0.000000,2.000000,101.000000,1.000000,60.000000,1.000000,250.000000,14.000000,3.000000,0.000000,0.001803,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 10:55:28,0.933086,0.000000,0.100000,1.530000,74.520000,3.000000,40.000000,4.990000,40.000000,31.540000,102.140000,0.020000,0.010000,1.000000,1.000000,0.897198,1.040000,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,31.000000,31.000000,25.590000,1.070000,56.000000,0.000000,2.000000,101.000000,1.000000,60.000000,1.000000,250.000000,16.000000,4.000000,0.000000,0.001801,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 10:55:29,0.816450,0.000000,0.100000,1.530000,74.510000,3.000000,40.000000,4.990000,40.000000,31.540000,102.150000,0.020000,0.010000,1.000000,1.000000,0.785048,1.040000,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,31.000000,31.000000,25.590000,1.070000,56.000000,0.000000,2.000000,101.000000,1.000000,60.000000,1.000000,250.000000,14.000000,3.000000,0.000000,0.001803,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 10:55:30,1.049722,0.000000,0.100000,1.530000,74.510000,3.000000,40.000000,4.990000,40.000000,31.540000,102.150000,0.020000,0.010000,1.000000,1.000000,1.009348,1.040000,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,31.000000,31.000000,25.590000,1.070000,57.000000,0.000000,2.000000,101.000000,1.000000,60.000000,1.000000,250.000000,18.000000,4.000000,0.000000,0.001803,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 10:55:31,0.816462,0.000000,0.100000,1.529000,74.510000,3.000000,40.000000,5.000000,40.000000,31.540000,102.100000,0.020000,0.010000,1.000000,1.000000,0.785048,1.040016,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,31.000000,31.000000,25.580000,1.070000,57.000000,0.000000,2.000000,101.000000,1.000000,60.000000,1.000000,250.000000,14.000000,3.000000,0.000000,0.001804,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 10:55:32,0.583187,0.000000,0.100000,1.529000,74.510000,3.000000,40.000000,5.000000,40.000000,31.540000,102.100000,0.020000,0.010000,1.000000,1.000000,0.560748,1.040016,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,31.000000,31.000000,25.570000,1.070000,57.000000,0.000000,2.000000,101.000000,1.000000,60.000000,1.000000,250.000000,10.000000,2.000000,0.000000,0.001799,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 10:55:33,0.583187,0.000000,0.100000,1.529000,74.510000,3.000000,40.000000,5.000000,40.000000,31.540000,102.200000,0.020000,0.010000,1.000000,1.000000,0.560748,1.040016,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,31.000000,31.000000,25.570000,1.070000,56.000000,0.000000,2.000000,101.000000,1.000000,60.000000,1.000000,250.000000,10.000000,2.000000,0.000000,0.001801,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 10:55:34,0.758144,0.000000,0.100000,1.529000,74.510000,3.000000,40.000000,5.000000,40.000000,31.540000,102.200000,0.020000,0.010000,1.000000,1.000000,0.728973,1.040016,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,31.000000,31.000000,25.560000,1.070000,57.000000,0.000000,2.000000,101.000000,1.000000,60.000000,1.000000,250.000000,13.000000,3.000000,0.000000,0.001801,0.000000,0x00000000,0x0000,0x0000,0x0000
03.12.2015 10:55:35,0.466549,0.000000,0.100000,1.529000,74.510000,3.000000,40.000000,5.010000,40.000000,31.530000,102.200000,0.020000,0.010000,1.000000,1.000000,0.448598,1.040016,1.000000,1.000000,0.000000,0.000000,30.000000,30.000000,15.000000,15.000000,31.000000,31.000000,25.570000,1.070000,57.000000,0.000000,2.000000,101.000000,1.000000,60.000000,1.000000,250.000000,8.000000,2.000000,0.000000,0.001801,0.000000,0x00000000,0x0000,0x0000,0x0000
